usps,congress,year,cd,R_isoa,R_isop,R_LIC,R_SCC,R_mean,R_harm,R_dyn,pop_hull,A_hull,IP_d,obj_ip_dist,obj_polsby,obj_lic,obj_scc,obj_inertia_a,obj_inertia_p,obj_mean_radius,obj_harm_radius,obj_dyn_radius,obj_axis,obj_exchange,obj_hull_pop,obj_hull_area,obj_rohrbach
CA,107,1990,48,35518.45738655081,74820.64345519104,17064.656050934518,50285.34011068818,30911.5180446201,20615.88169099616,33932.60119905622,891967,5603987238.712727,31899.53350001314,1.0081318757292346,0.22535402196788107,0.23082714891469164,0.4989136743092975,0.5479279058844251,0.8764747383330815,0.7660242229726082,0.8614343523823975,0.7401537514905883,0.11781192305583517,0.5845897696619047,0.639272529140652,0.7072304093520474,0.8109498711858175
CA,107,1990,49,10622.830274103018,22857.60520366513,6453.028911210569,19139.650489246887,8459.624464676572,5711.934168204814,9617.466144418566,856065,509856415.78863436,10487.690340977344,0.9170815786089294,0.2159827321276376,0.36901730815028966,0.30804380524659014,0.61470973148383,0.7504319329952178,0.8371396246928754,0.9298803138553708,0.7810243581227714,0.39943796195088543,0.7517418539683284,0.6514260015302576,0.6953163941422222,0.5588678258445655
CA,107,1990,50,10816.886050939504,18895.152852247127,7779.065205530382,12584.841918340137,7565.232750990944,5176.089010200152,8102.582588067549,679211,458158398.0903898,9111.082887316335,1.0749291500158509,0.32772056162105156,0.5171902324053718,0.7387695388294192,0.8911488339621216,1.0663816784777,0.9532102454281297,1.044889880141496,0.9439821680072126,0.23245614346250865,0.8129218363449534,0.8353030207107953,0.8023035807219038,0.7251311921169336
CA,107,1990,51,20329.746096386436,34484.465060940885,16031.434268656621,24863.2746874266,13720.614420253889,11341.391112837544,14539.367116986969,696043,1553192854.148646,17191.025249370086,1.0707245479593428,0.3475497036311807,0.6218431405789071,0.6685705667155801,0.9793147207510472,1.1134256554503688,0.9877957100996089,0.8962633372803269,0.9887157541926505,0.6128938245572195,0.8958172939063708,0.8230094979764181,0.8359655838692914,0.7989975548875583
CA,107,1990,52,74608.14051222184,129242.40506209595,44943.22535620692,115932.74932130966,55451.01850317723,40866.511989221755,60913.26032635086,652027,18784700317.351048,51937.576864104216,1.300625053311343,0.3332440237562129,0.36287415767556697,0.4141523802222562,0.7502128199185054,0.9107632101275701,0.8969855141367926,0.9128273601121034,0.8660827183648355,0.034092423609192686,0.6887886240174358,0.8793424198691159,0.9309321602940971,0.9133364273251774
CO,107,1990,1,13489.450963975982,35374.53674033735,7546.7242668677945,22169.33867422014,11137.57517261801,5597.8782775778245,12521.334322538505,775887,833961261.3506354,9507.449543302711,1.2846293131108415,0.14541426928246523,0.31298852656032894,0.3702397733936991,0.5596748952806047,1.524219201431913,0.8074439157480833,1.2048717652550318,0.7617784179711167,0.5326198908577155,0.6737758495272594,0.7006857957408746,0.6854764559376436,0.7099612041804031
CO,107,1990,2,35679.271792889005,59360.67405963124,24943.562389178685,40325.269740772266,24943.42025461962,19749.427771226692,26933.904797665517,670094,5070144222.843595,20265.692028480116,1.594050686173329,0.36127201065222153,0.488748000196067,0.7828479192892517,0.8743517312490825,2.189322514981075,0.9536054379252197,0.9032988754456673,0.9367024656126518,0.5724557007965052,0.7899408544114287,0.8043453605016609,0.7887902309815694,0.8465634423599884
CO,107,1990,3,217232.68300345098,358537.09599155857,139759.86372603988,243360.31082109438,151164.89481460888,113645.58445397277,162117.53206362377,1424749,163600977816.5958,200231.9448520042,0.9822892328002728,0.36709810206625776,0.41391827815243515,0.7968027595009924,0.8918414353908352,0.9084512227605523,0.9580384972753042,0.9557462529106517,0.9475021072169059,0.5495235153570796,0.8434781380585631,0.38714608678440904,0.906179660149931,0.725606908144617
CO,107,1990,4,182621.95033588182,295869.11452131224,109257.66087882008,243585.6161799836,144136.37899047832,97535.06778477678,157342.4458834902,2904063,139329862741.728,123149.69666535739,1.3426635940587264,0.3809839579109106,0.35792978832754063,0.5620858781519972,0.6739094121778398,1.2334844095492772,0.8446720234218634,0.9361861045652821,0.8207144534389417,0.2906677962769908,0.6751879512966192,0.1946982555130519,0.7519892229147852,0.6486752825917337
CO,107,1990,5,59119.658848800966,141106.6175162142,34699.08817898156,72660.66704490835,48477.94832232207,36892.670238322404,52073.8190178236,601000,17525751017.176308,40006.05524458098,1.3379927868059605,0.1755371632295222,0.34448656302083264,0.662010804654378,0.7084710170977796,1.4245226078833335,0.8130110135261759,0.801238545040177,0.8027817521721228,0.15082066497542151,0.6734169540748762,0.9178552412645591,0.626523079266707,0.6305443425086809
CO,107,1990,6,18689.629220585502,51435.403980296374,12360.213560148062,25876.340376419987,14025.358712689656,9275.493533184872,15717.668906272094,1137710,1688984517.6849608,17493.94952984841,0.9672982443362156,0.13203134905997851,0.43737159852230917,0.5216697580648183,0.6200699264607104,0.7432450928389254,0.8883732009257287,1.0074735729004467,0.8408093871009473,0.22664982542593493,0.748039096774111,0.4773808791344016,0.649719012129567,0.6438985233796198
CT,107,1990,1,19979.085231793124,33041.79701481952,13935.588266637513,21436.40195588765,13883.79008451251,10296.594205273268,14840.281048781557,721999,1610990613.2336242,12982.864699448019,1.393325712445017,0.36561489589794843,0.4865185610949469,0.8686551830782522,0.9067780658707735,1.7755551314993798,0.959348281229536,0.9701793055785909,0.9519595082375364,0.8804451814435498,0.8402798024266253,0.759491356636228,0.7784093824432259,0.7340193361079616
CT,107,1990,2,38091.19061862547,60721.35155154394,23147.686010756785,45588.177843018406,27316.016634501975,20977.82149573922,29276.986669043003,788546,5514479563.302855,37612.94464358441,0.9169270734140703,0.39351948031212186,0.3692887437010346,0.698143385419185,0.8477800618597364,0.8153910157962717,0.9296423932839881,0.9078919521353094,0.9199901442855662,0.6806389295913672,0.8151602512795605,0.689468972006706,0.8265981641938003,0.70006080930416
CT,107,1990,3,18988.754162171732,33292.37153175192,12759.910419316106,28201.758038599728,14607.475675163485,10677.665062711972,16194.756595571642,606205,1294640000.4309056,16837.242327109823,1.0211113244138035,0.3253145431024978,0.4515463197684603,0.45335726488404904,0.6956082704079285,0.9130810827739498,0.8666226610920672,0.8891810171346985,0.8291002556980365,0.240823271684321,0.7454903067294785,0.8979338672561262,0.8749712745669628,0.6886530957834016
CT,107,1990,4,14684.254899820606,29389.887754422467,7649.648040684158,27352.654006657438,15146.060170147777,10105.363660390563,16711.9829069339,599444,919752148.9950846,18525.735162512003,0.7176687678592748,0.249636436520472,0.2713807748759883,0.2882072393380801,0.39701366052625076,0.452035316386698,0.6463399165574262,0.7265574695435093,0.6213108446889825,0.061027707015683434,0.49546454200525,0.9163691687630537,0.7365171955987223,0.49015808627948637
CT,107,1990,5,22336.184025696442,50558.431660580965,10980.74658085574,35602.784621323415,19431.78817875888,13334.25081703156,21115.67321138571,747412,2294868661.582734,26927.539538519475,0.7510345043330727,0.19517795849312986,0.2416828198499216,0.3935954090147851,0.5450142831431423,0.4962049421104766,0.7663108105893,0.8375492681286189,0.7479783870629484,0.1627665972670612,0.630085704980501,0.724894703322933,0.6829831598248433,0.48470463665119473
CT,107,1990,6,34431.546416702724,59290.52496797112,25495.341047153954,50245.47517591726,24958.860905114598,18131.19549782489,27350.71810533625,1067567,4613734675.911852,30483.364687735026,1.0226834077193219,0.33724262858574133,0.5482878153511561,0.4695903261006849,0.7960702155517744,0.9445852643930008,0.9196879763490321,0.9495112007598535,0.8901696790637353,0.36248147317236995,0.8203652552939269,0.515713767847826,0.8072542013770833,0.7198339649629628
FL,107,1990,1,63622.838056287226,119543.59462841165,35617.79911517276,93598.08810736798,51154.36908242119,35316.64619618656,56683.09177600147,643676,14306344243.282892,56119.76668773655,1.026466462538249,0.283252306180118,0.3134065612625667,0.4620533471733476,0.6300529756276889,0.8216827119501927,0.8291613430422274,0.9007485833006014,0.7936783054410125,0.1647165499547335,0.6621322049339856,0.8723441607268253,0.8888884799247493,0.6583272634939644
FL,107,1990,2,100176.90427907293,220182.43783139958,52487.209257521245,157683.03374514706,89805.82861490575,60078.255943702345,98304.659088224,620850,34385458977.8212,102386.1949979088,0.8858777346769885,0.2069997694642696,0.2745185842103333,0.4036131241327322,0.5151677368874357,0.6456755250727748,0.7436555497872277,0.8337201430493081,0.720573866905293,0.11044731440365195,0.5444661706135916,0.8992655230732061,0.9168752730469427,0.5822331032149768
FL,107,1990,3,41588.25824344021,178677.77329595995,20866.572155947277,107678.20806710627,37931.68395348732,25292.00355015386,45143.1050949141,1512776,9792428143.875965,93792.52532069925,0.4014672157051694,0.05417518473728273,0.25174494500593597,0.14917148904969996,0.43694475410100564,0.12650582879122,0.7309326295564531,0.8221621936943626,0.6514248268887243,0.022776623884598408,0.5530720843103321,0.37508725680470867,0.5548823917404667,0.4602034108239421
FL,107,1990,4,39993.69140973473,114988.56422726334,18716.86062271296,93454.20239583781,38492.28298012389,26361.294475987717,45463.40197617571,1024825,8508455365.110179,51776.29976371667,0.6993717158048245,0.1209688856313452,0.21901962453697024,0.1831408864810433,0.3573637174723958,0.31702473244276436,0.6926702932530852,0.7585684277789289,0.622034629421818,0.038884952955465096,0.40394467761493885,0.5417188300441539,0.5905846165348169,0.48954059714929704
FL,107,1990,5,55954.2719174149,137793.55874723557,25204.186753001275,110544.34122643032,49618.368317010376,30285.3187151766,55599.542992097595,802214,15153133291.272741,81395.95471247286,0.6224120767347048,0.16489544716220583,0.20289852026795283,0.2562084601095282,0.5051171055387805,0.3186556128825908,0.7517951357573149,0.9237854229576765,0.7116181713001413,0.058020489679299424,0.6144048784949403,0.7008329448251963,0.6491034648023936,0.48392089649945386
FL,107,1990,6,65176.17535109794,140167.20730659805,32206.446011411543,110461.28788687728,63083.019552737715,38580.959314880645,69988.39857243797,825953,17673701637.511017,77911.017050308,0.757421417163879,0.21621454316402347,0.24417874792001523,0.34814289677871735,0.430449028822595,0.48513457761643636,0.6887873135348818,0.8446676353892468,0.6584879280366064,0.10176808493035458,0.5122373026533602,0.6876275042284489,0.7550923964684043,0.5306824409903642
FL,107,1990,7,29728.81842845277,69035.40341950093,20785.39981404536,40913.80263503669,18770.055756031656,15250.446928608104,20740.229812414324,712428,3677341326.974329,31528.87913943551,0.8537224459213166,0.18544347757422577,0.4888340714973268,0.527977731111098,1.1252815046384539,0.6891508070457347,1.055895227123467,0.9746867933648845,1.0135591214538955,0.14654342873555365,0.8517770074244566,0.7539961932995334,0.7550422031443532,0.8369403013965
FL,107,1990,8,27931.322660720307,74204.21680072398,14927.70422946072,31156.734930551476,22302.442002755637,16196.921539336243,23987.325232956988,947642,3377680317.147225,17697.245684046622,1.429003869824722,0.14168563872292272,0.28562948681962835,0.8036725307734628,0.6857341504801431,1.8970939191939786,0.8349256898196522,0.8622417103424749,0.8233693198009855,0.8844049321313912,0.6587890492149441,0.6036372385352274,0.7256285021884883,0.5730170106147783
FL,107,1990,9,27841.66581799007,59995.09202910951,17794.741753292637,35729.705900654255,20554.610631412994,16305.322720297148,22143.71126629828,1180240,3304214398.039564,27179.871627969715,0.927460448731629,0.21535699617702087,0.4085008331667867,0.6071997021093906,0.7990754056718887,0.7654804800905772,0.9030144563750735,0.8537600357744616,0.8890574151133033,0.28788156246304086,0.7825803726463111,0.4777468989358097,0.7370078032821459,0.6477042510550864
FL,107,1990,10,12320.247204789213,21982.950936916586,8426.049719711831,15821.385442415803,8563.855557741634,6347.805801915274,9235.828282108376,574179,506380956.30707645,11277.77109455038,0.9891080347096386,0.3140992235055074,0.4677450399815428,0.6063869160616882,0.8531509269554535,0.8912411409114432,0.9590888217516967,0.9704335316206366,0.9432538239453199,0.2595330803020942,0.7972385254728402,0.9641557772053663,0.9416973582311238,0.7260656064810908
FL,107,1990,11,14978.207263532018,29968.071741034666,9233.271311422819,17520.89254968698,11347.051111483448,8436.915120668902,12170.253150418894,568275,829912561.3000816,12224.887661584096,1.109334557508384,0.24980554393331675,0.3800069349593756,0.7308146073872922,0.7227809024253161,1.100109786903918,0.8800058632780673,0.8876589991309823,0.8702523928761948,0.780370787570041,0.788674713088338,0.8819708767762087,0.8492532284915286,0.6010992757892817
FL,107,1990,12,54733.75634344705,111043.82985726252,29711.963490888906,72421.56506319909,41230.63890430112,24840.717558033644,45179.80923260849,767734,13170788409.128754,39680.03303672796,1.2489090499406044,0.24295265254117246,0.29468104172019977,0.5711822426212568,0.7382128860550241,1.3331201408658604,0.8850013452453406,1.1016943495206282,0.8566350971294063,0.4793947794426113,0.7502929935771492,0.7420747290077032,0.7145763014329506,0.6197662405709831
FL,107,1990,13,36729.95522587367,52801.1394079158,28257.125705348735,46770.59938913084,23400.644519178906,18630.45774128058,25627.175367597898,574611,4406125597.433182,29907.35975084105,1.1119619009467046,0.48389842562474983,0.5918547935435934,0.6167297897781299,1.017333895424063,1.0191345679934252,1.0464086490087974,0.9857502090377788,1.0134554448685604,0.20019536417036612,0.8258997562390936,0.9792711939033537,0.9619085786138503,1.0206209365527192
FL,107,1990,14,54975.20183208777,117774.84730256611,28021.69551511573,75464.28106148237,45488.9367228613,36476.97511556875,49038.63345612355,609494,11720920448.336107,39393.586177496145,1.2635397156531192,0.2178856183014925,0.2598095761774088,0.5307020767034211,0.6286300587921095,1.371411643624222,0.8056933662357068,0.7535603165820592,0.7927084274758512,0.23121552690648084,0.6192718838202879,0.924747413428188,0.8100686391691835,0.7116533274962772
FL,107,1990,15,54769.525778068695,100577.2835177848,35912.18076272042,78316.18334900372,38477.60021282861,26691.31938167138,43850.17034661578,1168921,12859211427.444,50805.8258986794,0.9760522077812122,0.29653650044833846,0.42993776610768614,0.4890744016804182,0.7812463675340336,0.8185775370160042,0.9489421633214412,1.0259801135135773,0.88318706116572,0.284984862952311,0.7138670848823053,0.48696361858500276,0.7328473081792239,0.7670545841835251
FL,107,1990,16,68907.07966782393,177271.26647227362,36212.46282627904,87879.02298079489,53697.18060224547,46715.68890370097,55965.798497021744,805859,20203834271.602108,62139.59637413228,1.0040214698193808,0.15109531357882353,0.2761775900494718,0.6148331132759918,0.7460756505732236,0.8140585623119755,0.855502143625798,0.7375153966996822,0.8706149936817731,0.4035914488778957,0.7331516719075035,0.6972001305439289,0.7383185234727885,0.695577638394124
FL,107,1990,17,9563.40329266397,39813.99197523662,4096.934627540046,30988.775059075524,19734.34015385515,16212.33172467911,21211.467809571503,1576369,949402652.8303157,17133.213905546185,0.5053836837892647,0.05769703449561741,0.1835241103034455,0.09523928404677855,0.10791295904815978,0.18128909939993176,0.3230714655470162,0.2949422530661073,0.3188061939029507,0.06972610983464428,0.158000686043449,0.3380103262624424,0.30263863737082103,0.3585518999119704
FL,107,1990,18,10240.0156071235,59787.18512729326,4087.3055536660736,22422.30857925531,10489.37194036447,5717.848056717003,12060.74278266457,926902,742481632.3250349,11682.466426274288,0.793621930101075,0.029334927811564875,0.15932098164182393,0.20856459522894039,0.3232837108337547,0.4588667342388202,0.6508184770477747,0.8954431374837,0.6003597461394004,0.2203858020781525,0.4190932806026784,0.5944587453689818,0.44367544684134447,0.3229363006853672
